physical_quantity,power,power
type,active,reactive
,,
2013-11-22 13:55:59+00:00,550.0,-664.0
2013-11-22 13:56:04+00:00,475.0,-519.0
2013-11-22 13:56:06+00:00,618.0,-822.0
2013-11-22 13:56:13+00:00,636.0,-822.0
2013-11-22 13:56:14+00:00,579.0,-865.0
2013-11-22 13:56:18+00:00,341.0,131.0
2013-11-22 13:56:29+00:00,570.0,-803.0
2013-11-22 13:56:32+00:00,367.0,101.0
2013-11-22 13:56:59+00:00,614.0,-958.0
2013-11-22 13:57:52+00:00,612.0,-822.0
2013-11-22 13:58:15+00:00,614.0,-825.0
2013-11-22 13:58:22+00:00,622.0,-798.0
2013-11-22 13:58:31+00:00,599.0,-795.0
2013-11-22 13:58:36+00:00,483.0,-496.0
2013-11-22 13:58:37+00:00,607.0,-814.0
2013-11-22 13:58:38+00:00,643.0,-1005.0
2013-11-22 13:58:39+00:00,643.0,-853.0
2013-11-22 13:58:40+00:00,594.0,-792.0
2013-11-22 13:58:43+00:00,594.0,-792.0
2013-11-22 13:58:44+00:00,566.0,-715.0
2013-11-22 13:58:50+00:00,516.0,-681.0
2013-11-22 13:59:04+00:00,364.0,105.0
2013-11-22 13:59:07+00:00,654.0,-952.0
2013-11-22 13:59:08+00:00,605.0,-847.0
2013-11-22 13:59:15+00:00,605.0,-746.0
2013-11-22 13:59:19+00:00,332.0,106.0
2013-11-22 13:59:23+00:00,609.0,-852.0
2013-11-22 13:59:24+00:00,577.0,-701.0
2013-11-22 14:00:27+00:00,359.0,-353.0
2013-11-22 14:00:28+00:00,416.0,-376.0
2013-11-22 14:00:32+00:00,350.0,-281.0
2013-11-22 14:00:47+00:00,481.0,-378.0
2013-11-22 14:00:49+00:00,418.0,-234.0
2013-11-22 14:00:51+00:00,428.0,-336.0
2013-11-22 14:00:52+00:00,346.0,58.0
2013-11-22 14:01:03+00:00,357.0,58.0
2013-11-22 14:01:04+00:00,418.0,-245.0
2013-11-22 14:01:06+00:00,414.0,-298.0
2013-11-22 14:01:09+00:00,414.0,-267.0
2013-11-22 14:01:10+00:00,352.0,61.0
2013-11-22 14:01:22+00:00,354.0,63.0
2013-11-22 14:01:26+00:00,346.0,60.0
2013-11-22 14:01:30+00:00,453.0,-403.0
2013-11-22 14:01:32+00:00,348.0,62.0
2013-11-22 14:01:33+00:00,348.0,62.0
2013-11-22 14:01:34+00:00,394.0,-179.0
2013-11-22 14:01:36+00:00,439.0,-361.0
2013-11-22 14:01:37+00:00,345.0,73.0
2013-11-22 14:01:39+00:00,341.0,60.0
2013-11-22 14:01:41+00:00,461.0,-420.0
2013-11-22 14:01:42+00:00,414.0,-299.0
2013-11-22 14:01:49+00:00,422.0,-293.0
2013-11-22 14:01:50+00:00,394.0,-163.0
2013-11-22 14:02:17+00:00,325.0,115.0
2013-11-22 14:02:38+00:00,280.0,65.0
2013-11-22 14:02:42+00:00,343.0,-301.0
2013-11-22 14:02:43+00:00,343.0,-213.0
2013-11-22 14:02:44+00:00,283.0,67.0
2013-11-22 14:02:46+00:00,295.0,69.0
2013-11-22 14:02:48+00:00,335.0,-330.0
2013-11-22 14:02:49+00:00,335.0,-172.0
2013-11-22 14:02:50+00:00,277.0,61.0
2013-11-22 14:02:52+00:00,273.0,68.0
2013-11-22 14:02:55+00:00,357.0,-141.0
2013-11-22 14:02:57+00:00,346.0,-262.0
2013-11-22 14:03:59+00:00,286.0,60.0
2013-11-22 14:04:01+00:00,306.0,64.0
2013-11-22 14:04:02+00:00,351.0,-324.0
2013-11-22 14:04:03+00:00,351.0,-254.0
2013-11-22 14:04:05+00:00,280.0,74.0
2013-11-22 14:04:09+00:00,341.0,-244.0
2013-11-22 14:04:10+00:00,327.0,-176.0
2013-11-22 14:04:11+00:00,277.0,66.0
2013-11-22 14:04:13+00:00,302.0,65.0
2013-11-22 14:04:15+00:00,324.0,-203.0
2013-11-22 14:04:16+00:00,348.0,-174.0
2013-11-22 14:04:53+00:00,321.0,-54.0
2013-11-22 14:04:54+00:00,346.0,-113.0
2013-11-22 14:05:02+00:00,353.0,34.0
2013-11-22 14:05:03+00:00,291.0,34.0
2013-11-22 14:06:48+00:00,403.0,-550.0
2013-11-22 14:06:49+00:00,403.0,-390.0
2013-11-22 14:06:50+00:00,367.0,-348.0
2013-11-22 14:06:51+00:00,367.0,-348.0
2013-11-22 14:06:52+00:00,408.0,-490.0
2013-11-22 14:06:53+00:00,408.0,-490.0
2013-11-22 14:06:54+00:00,362.0,-356.0
2013-11-22 14:06:57+00:00,359.0,-355.0
2013-11-22 14:07:01+00:00,266.0,111.0
2013-11-22 14:07:11+00:00,461.0,-565.0
2013-11-22 14:07:19+00:00,479.0,-549.0
2013-11-22 14:07:34+00:00,495.0,-776.0
2013-11-22 14:08:07+00:00,474.0,-887.0
2013-11-22 14:08:08+00:00,469.0,-674.0
2013-11-22 14:08:13+00:00,471.0,-959.0
2013-11-22 14:08:17+00:00,203.0,10.0
2013-11-22 14:08:24+00:00,474.0,-922.0
2013-11-22 14:08:35+00:00,527.0,-957.0
2013-11-22 14:08:36+00:00,503.0,-920.0
2013-11-22 14:08:43+00:00,483.0,-939.0
2013-11-22 14:08:44+00:00,468.0,-918.0
2013-11-22 14:08:49+00:00,375.0,-515.0
2013-11-22 14:08:50+00:00,485.0,-848.0
2013-11-22 14:08:55+00:00,505.0,-846.0
2013-11-22 14:08:56+00:00,471.0,-873.0
2013-11-22 14:09:04+00:00,360.0,-865.0
2013-11-22 14:09:16+00:00,280.0,110.0
2013-11-22 14:09:19+00:00,418.0,-536.0
2013-11-22 14:09:43+00:00,517.0,-906.0
2013-11-22 14:09:44+00:00,466.0,-645.0
2013-11-22 14:09:45+00:00,384.0,-645.0
2013-11-22 14:09:49+00:00,379.0,-600.0
2013-11-22 14:09:51+00:00,536.0,-934.0
2013-11-22 14:09:52+00:00,535.0,-870.0
2013-11-22 14:09:59+00:00,497.0,-870.0
2013-11-22 14:10:04+00:00,385.0,-798.0
2013-11-22 14:10:07+00:00,466.0,-798.0
2013-11-22 14:10:08+00:00,524.0,-860.0
2013-11-22 14:10:23+00:00,467.0,-807.0
2013-11-22 14:10:24+00:00,517.0,-735.0
2013-11-22 14:10:29+00:00,492.0,-971.0
2013-11-22 14:10:33+00:00,199.0,91.0
2013-11-22 14:10:36+00:00,471.0,-884.0
2013-11-22 14:11:05+00:00,396.0,-856.0
2013-11-22 14:11:11+00:00,492.0,-763.0
2013-11-22 14:11:12+00:00,538.0,-970.0
2013-11-22 14:12:29+00:00,324.0,-416.0
2013-11-22 14:12:30+00:00,236.0,91.0
2013-11-22 14:12:44+00:00,312.0,-388.0
2013-11-22 14:12:47+00:00,299.0,-244.0
2013-11-22 14:12:49+00:00,246.0,88.0
2013-11-22 14:13:03+00:00,334.0,-380.0
2013-11-22 14:13:05+00:00,318.0,-335.0
2013-11-22 14:13:06+00:00,295.0,-266.0
2013-11-22 14:13:21+00:00,367.0,-453.0
2013-11-22 14:13:22+00:00,318.0,-335.0
2013-11-22 14:13:27+00:00,340.0,-347.0
2013-11-22 14:13:28+00:00,315.0,-278.0
2013-11-22 14:13:29+00:00,315.0,66.0
2013-11-22 14:13:30+00:00,356.0,85.0
2013-11-22 14:13:33+00:00,321.0,-236.0
2013-11-22 14:13:34+00:00,263.0,100.0
2013-11-22 14:13:47+00:00,323.0,-185.0
2013-11-22 14:13:48+00:00,299.0,-137.0
2013-11-22 14:14:04+00:00,267.0,-102.0
2013-11-22 14:14:12+00:00,385.0,-285.0
2013-11-22 14:14:13+00:00,273.0,-3.0
